"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   , "Norm2(dU[Rho])" , "Norm2(dU[RhoU])", "Norm2(dU[RhoV])", "Norm2(dU[RhoE])"
          0,           0,         609,      -6.605487938,      -4.095703768,      -4.122783389,      -1.051207206,                 0,                 0,                 0,                 0
          0,           0,         610,        -6.6145139,      -4.110204988,      -4.132405303,      -1.062235675,                 0,                 0,                 0,                 0
          0,           0,         611,      -6.623479364,      -4.121763367,       -4.14066024,      -1.071561224,                 0,                 0,                 0,                 0
          0,           0,         612,       -6.63188611,      -4.130507389,      -4.148388809,      -1.079101677,                 0,                 0,                 0,                 0
          0,           0,         613,      -6.639775888,      -4.137734794,       -4.15685187,      -1.086090417,                 0,                 0,                 0,                 0
          0,           0,         614,      -6.647130633,      -4.143548248,      -4.166056684,      -1.092066427,                 0,                 0,                 0,                 0
          0,           0,         615,      -6.654659962,      -4.152532392,      -4.176479238,       -1.09986511,                 0,                 0,                 0,                 0
          0,           0,         616,      -6.662461838,      -4.165314525,      -4.188461676,      -1.110178027,                 0,                 0,                 0,                 0
          0,           0,         617,        -6.6701876,      -4.178301464,      -4.201781739,      -1.120752696,                 0,                 0,                 0,                 0
          0,           0,         618,      -6.677621723,      -4.191264243,      -4.216982019,      -1.131664703,                 0,                 0,                 0,                 0
          0,           0,         619,      -6.684710052,      -4.204657963,      -4.233753372,      -1.142752708,                 0,                 0,                 0,                 0
          0,           0,         620,      -6.691842584,      -4.217045833,      -4.251321032,      -1.153264832,                 0,                 0,                 0,                 0
          0,           0,         621,      -6.699438162,      -4.230034437,      -4.268901166,      -1.164077282,                 0,                 0,                 0,                 0
          0,           0,         622,       -6.70793997,      -4.245205951,       -4.28541652,      -1.175951164,                 0,                 0,                 0,                 0
          0,           0,         623,      -6.717530223,      -4.262346248,      -4.300400937,      -1.189049988,                 0,                 0,                 0,                 0
          0,           0,         624,      -6.727692069,      -4.278566632,      -4.314275177,      -1.202117401,                 0,                 0,                 0,                 0
          0,           0,         625,      -6.738046967,      -4.292770701,      -4.327583116,      -1.214342393,                 0,                 0,                 0,                 0
          0,           0,         626,       -6.74835034,      -4.303723365,      -4.340758024,      -1.224951729,                 0,                 0,                 0,                 0
          0,           0,         627,      -6.758521835,      -4.313018088,      -4.353836619,      -1.234240989,                 0,                 0,                 0,                 0
          0,           0,         628,      -6.769041909,      -4.324189758,      -4.367119554,      -1.244520812,                 0,                 0,                 0,                 0
          0,           0,         629,      -6.779881405,      -4.335997557,       -4.38017196,      -1.255020281,                 0,                 0,                 0,                 0
          0,           0,         630,      -6.791001535,      -4.348076099,      -4.392739873,       -1.26564423,                 0,                 0,                 0,                 0
          0,           0,         631,       -6.80218795,      -4.360592879,      -4.404972662,      -1.276576956,                 0,                 0,                 0,                 0
          0,           0,         632,      -6.813254572,       -4.37163617,      -4.417089976,      -1.287191062,                 0,                 0,                 0,                 0
          0,           0,         633,      -6.824121231,      -4.381126003,      -4.429255661,      -1.297247628,                 0,                 0,                 0,                 0
          0,           0,         634,      -6.834748446,      -4.388651533,      -4.441108346,       -1.30633486,                 0,                 0,                 0,                 0
          0,           0,         635,      -6.845544134,      -4.395894642,      -4.452181072,      -1.315304703,                 0,                 0,                 0,                 0
          0,           0,         636,      -6.856798915,      -4.404646325,      -4.462517931,      -1.325162704,                 0,                 0,                 0,                 0
          0,           0,         637,      -6.868816375,       -4.41666391,      -4.472327636,      -1.337049156,                 0,                 0,                 0,                 0
          0,           0,         638,      -6.881288897,      -4.430463471,      -4.482155455,      -1.350379697,                 0,                 0,                 0,                 0
          0,           0,         639,      -6.893602884,      -4.442601049,      -4.492646687,      -1.363069679,                 0,                 0,                 0,                 0
          0,           0,         640,      -6.905254031,      -4.452155487,      -4.504380696,      -1.374633531,                 0,                 0,                 0,                 0
          0,           0,         641,      -6.916113331,      -4.459000495,      -4.517555731,      -1.384572059,                 0,                 0,                 0,                 0
          0,           0,         642,      -6.926402521,      -4.466799236,      -4.531719847,       -1.39458535,                 0,                 0,                 0,                 0
          0,           0,         643,      -6.936556478,      -4.476145506,      -4.546067452,      -1.404913708,                 0,                 0,                 0,                 0
          0,           0,         644,      -6.946961831,      -4.487977472,      -4.560183548,       -1.41649514,                 0,                 0,                 0,                 0
          0,           0,         645,      -6.957519681,       -4.49967589,      -4.573571765,      -1.428144242,                 0,                 0,                 0,                 0
          0,           0,         646,      -6.967951959,      -4.511076208,       -4.58646607,      -1.439691307,                 0,                 0,                 0,                 0
          0,           0,         647,      -6.977781306,      -4.520202308,      -4.599153879,      -1.449755503,                 0,                 0,                 0,                 0
          0,           0,         648,      -6.986773531,      -4.525479194,      -4.611625702,      -1.457411257,                 0,                 0,                 0,                 0
          0,           0,         649,      -6.995004052,      -4.528740953,      -4.623136238,       -1.46313072,                 0,                 0,                 0,                 0
          0,           0,         650,      -7.003007551,      -4.532583468,      -4.633674237,      -1.468752623,                 0,                 0,                 0,                 0
          0,           0,         651,        -7.0112217,      -4.538528692,      -4.642115477,      -1.475090248,                 0,                 0,                 0,                 0
          0,           0,         652,      -7.020137789,       -4.54749191,      -4.648912352,       -1.48311542,                 0,                 0,                 0,                 0
          0,           0,         653,      -7.029786699,      -4.558659949,      -4.654416392,       -1.49273768,                 0,                 0,                 0,                 0
          0,           0,         654,      -7.039845976,      -4.570782221,      -4.659726858,      -1.503305719,                 0,                 0,                 0,                 0
          0,           0,         655,       -7.04979175,      -4.581231651,      -4.665241622,      -1.513180591,                 0,                 0,                 0,                 0
          0,           0,         656,      -7.059073627,      -4.589136399,      -4.671766546,      -1.521655604,                 0,                 0,                 0,                 0
          0,           0,         657,      -7.067628411,      -4.593778403,      -4.678946019,      -1.528087699,                 0,                 0,                 0,                 0
          0,           0,         658,      -7.075687981,      -4.597748411,      -4.686752651,       -1.53384315,                 0,                 0,                 0,                 0
          0,           0,         659,      -7.083639134,      -4.602085368,      -4.694755891,      -1.539674485,                 0,                 0,                 0,                 0
          0,           0,         660,      -7.091721546,      -4.606632035,      -4.702696616,      -1.545811008,                 0,                 0,                 0,                 0
          0,           0,         661,      -7.099811396,      -4.612828474,       -4.71108035,      -1.552802195,                 0,                 0,                 0,                 0
          0,           0,         662,      -7.107942151,      -4.619197249,      -4.720183367,      -1.560333371,                 0,                 0,                 0,                 0
          0,           0,         663,       -7.11581492,      -4.624400549,      -4.730146824,      -1.567292991,                 0,                 0,                 0,                 0
          0,           0,         664,       -7.12331321,      -4.629731157,      -4.740883942,      -1.574139013,                 0,                 0,                 0,                 0
          0,           0,         665,      -7.130597031,      -4.634863482,      -4.752357502,      -1.580953868,                 0,                 0,                 0,                 0
          0,           0,         666,      -7.137731266,      -4.639728776,      -4.763577997,      -1.587418356,                 0,                 0,                 0,                 0
          0,           0,         667,      -7.145317865,       -4.64622006,       -4.77409719,      -1.594624368,                 0,                 0,                 0,                 0
          0,           0,         668,      -7.153594409,      -4.655703076,      -4.783498997,      -1.603680074,                 0,                 0,                 0,                 0
          0,           0,         669,      -7.162395002,      -4.665293804,       -4.79150089,      -1.612872195,                 0,                 0,                 0,                 0
          0,           0,         670,      -7.171600899,      -4.674552074,      -4.798674257,      -1.622224667,                 0,                 0,                 0,                 0
          0,           0,         671,       -7.18082517,      -4.681583895,        -4.8055754,      -1.630242778,                 0,                 0,                 0,                 0
          0,           0,         672,      -7.190165277,      -4.687273938,      -4.812700482,      -1.637462316,                 0,                 0,                 0,                 0
          0,           0,         673,      -7.199774236,      -4.692774369,       -4.82047666,      -1.644652724,                 0,                 0,                 0,                 0
          0,           0,         674,      -7.209756342,      -4.699122679,      -4.829064103,      -1.652405637,                 0,                 0,                 0,                 0
          0,           0,         675,      -7.220171733,      -4.707684361,      -4.838558966,      -1.661569093,                 0,                 0,                 0,                 0
          0,           0,         676,       -7.23108291,      -4.717974034,      -4.849107076,      -1.672211755,                 0,                 0,                 0,                 0
          0,           0,         677,      -7.241949277,       -4.72938914,      -4.860752509,      -1.683798907,                 0,                 0,                 0,                 0
          0,           0,         678,      -7.252619751,       -4.74018829,      -4.873608444,      -1.695365663,                 0,                 0,                 0,                 0
          0,           0,         679,      -7.262861369,      -4.750169824,      -4.887234619,      -1.706574183,                 0,                 0,                 0,                 0
          0,           0,         680,      -7.272790965,      -4.759151928,      -4.900981099,      -1.717117579,                 0,                 0,                 0,                 0
          0,           0,         681,      -7.282552737,      -4.767659781,      -4.914014909,      -1.727082125,                 0,                 0,                 0,                 0
          0,           0,         682,      -7.292422278,      -4.776820917,      -4.925771038,      -1.737291701,                 0,                 0,                 0,                 0
          0,           0,         683,      -7.302161323,      -4.785578819,      -4.935383088,      -1.746758354,                 0,                 0,                 0,                 0
          0,           0,         684,      -7.311879983,      -4.793372455,      -4.942979652,      -1.755315541,                 0,                 0,                 0,                 0
          0,           0,         685,      -7.321589708,      -4.800971252,      -4.949099154,      -1.763412709,                 0,                 0,                 0,                 0
          0,           0,         686,      -7.331481332,      -4.807560555,      -4.953930105,      -1.770790378,                 0,                 0,                 0,                 0
          0,           0,         687,       -7.34186923,      -4.814667043,      -4.958517025,      -1.778515737,                 0,                 0,                 0,                 0
          0,           0,         688,      -7.352971892,      -4.823538769,      -4.963645906,      -1.787645419,                 0,                 0,                 0,                 0
          0,           0,         689,      -7.364640225,      -4.833014061,      -4.969849803,       -1.79755442,                 0,                 0,                 0,                 0
          0,           0,         690,      -7.376574917,       -4.84333698,      -4.977738618,      -1.808323257,                 0,                 0,                 0,                 0
          0,           0,         691,      -7.388499611,      -4.855459453,      -4.987853652,       -1.82040228,                 0,                 0,                 0,                 0
          0,           0,         692,      -7.400020979,      -4.867848826,      -4.999797276,       -1.83259881,                 0,                 0,                 0,                 0
          0,           0,         693,      -7.411206177,      -4.881510859,      -5.013418773,      -1.845485526,                 0,                 0,                 0,                 0
          0,           0,         694,      -7.421769633,      -4.894103247,      -5.028321207,      -1.857878019,                 0,                 0,                 0,                 0
          0,           0,         695,      -7.431516607,      -4.904984723,      -5.044656908,        -1.8693127,                 0,                 0,                 0,                 0
          0,           0,         696,      -7.440671791,      -4.913300162,      -5.061498256,       -1.87901523,                 0,                 0,                 0,                 0
          0,           0,         697,      -7.449740784,      -4.921654158,      -5.078410948,      -1.888325847,                 0,                 0,                 0,                 0
          0,           0,         698,      -7.459152215,      -4.929974748,      -5.093964174,      -1.897410716,                 0,                 0,                 0,                 0
          0,           0,         699,      -7.469235258,      -4.940336618,      -5.107891575,      -1.907792051,                 0,                 0,                 0,                 0
          0,           0,         700,      -7.480088996,      -4.951434198,      -5.119904389,      -1.918664537,                 0,                 0,                 0,                 0
          0,           0,         701,      -7.491394508,      -4.962473353,      -5.130136847,      -1.929475016,                 0,                 0,                 0,                 0
          0,           0,         702,      -7.502952895,      -4.974039354,      -5.139737326,      -1.940540981,                 0,                 0,                 0,                 0
          0,           0,         703,      -7.514550905,        -4.9878847,      -5.149460142,      -1.952781659,                 0,                 0,                 0,                 0
          0,           0,         704,      -7.525655059,      -5.001532869,      -5.159135979,      -1.964668271,                 0,                 0,                 0,                 0
          0,           0,         705,      -7.535781367,      -5.013961596,      -5.169609792,      -1.975460876,                 0,                 0,                 0,                 0
          0,           0,         706,      -7.544820571,      -5.024221218,      -5.180936013,      -1.984555134,                 0,                 0,                 0,                 0
          0,           0,         707,      -7.552953147,      -5.033428595,      -5.193744256,      -1.992888563,                 0,                 0,                 0,                 0
          0,           0,         708,       -7.56054483,      -5.042510063,      -5.207866653,      -2.001060848,                 0,                 0,                 0,                 0
          0,           0,         709,      -7.567856957,      -5.050892415,      -5.223066877,      -2.008845521,                 0,                 0,                 0,                 0
          0,           0,         710,      -7.575365466,      -5.060493882,      -5.239370566,      -2.017437997,                 0,                 0,                 0,                 0
          0,           0,         711,      -7.583447107,      -5.073176533,      -5.256102279,      -2.027943616,                 0,                 0,                 0,                 0
          0,           0,         712,      -7.592199442,      -5.088096753,      -5.272881557,      -2.040168675,                 0,                 0,                 0,                 0
          0,           0,         713,      -7.601376032,      -5.103538004,      -5.288887321,      -2.052687442,                 0,                 0,                 0,                 0
          0,           0,         714,       -7.61075089,      -5.118796187,      -5.304275159,       -2.06529599,                 0,                 0,                 0,                 0
          0,           0,         715,      -7.619986484,      -5.133072707,      -5.319017624,      -2.077146713,                 0,                 0,                 0,                 0
          0,           0,         716,      -7.629053576,      -5.145906846,      -5.333666959,      -2.088199538,                 0,                 0,                 0,                 0
          0,           0,         717,      -7.637779963,      -5.157068665,      -5.347973793,      -2.097931709,                 0,                 0,                 0,                 0
          0,           0,         718,      -7.646484856,      -5.168435053,      -5.362436126,      -2.107647792,                 0,                 0,                 0,                 0
          0,           0,         719,      -7.655346908,      -5.180202272,      -5.376911369,      -2.117571433,                 0,                 0,                 0,                 0
          0,           0,         720,      -7.664368065,       -5.19256658,      -5.390510496,      -2.127411625,                 0,                 0,                 0,                 0
          0,           0,         721,      -7.673639503,      -5.204638521,      -5.403596662,      -2.137049516,                 0,                 0,                 0,                 0
          0,           0,         722,      -7.683179037,      -5.217660688,      -5.416558782,      -2.147388089,                 0,                 0,                 0,                 0
          0,           0,         723,      -7.692863528,      -5.230184109,      -5.430481405,      -2.157861855,                 0,                 0,                 0,                 0
          0,           0,         724,      -7.702769139,      -5.241752745,      -5.445326491,      -2.168248706,                 0,                 0,                 0,                 0
          0,           0,         725,      -7.713124487,      -5.253286848,      -5.460994804,      -2.179197369,                 0,                 0,                 0,                 0
          0,           0,         726,      -7.724178038,      -5.265032421,      -5.476041755,      -2.190474594,                 0,                 0,                 0,                 0
          0,           0,         727,       -7.73632373,      -5.278950718,      -5.490966093,      -2.203557719,                 0,                 0,                 0,                 0
          0,           0,         728,      -7.749477295,      -5.294630131,      -5.505093999,      -2.217697844,                 0,                 0,                 0,                 0
          0,           0,         729,      -7.763717018,      -5.312986219,      -5.519157967,      -2.233876422,                 0,                 0,                 0,                 0
          0,           0,         730,      -7.778706988,      -5.331277069,      -5.533260127,      -2.250442957,                 0,                 0,                 0,                 0
          0,           0,         731,      -7.794304357,      -5.348723107,      -5.548124379,      -2.267011862,                 0,                 0,                 0,                 0
          0,           0,         732,      -7.810528291,      -5.365784077,      -5.564311216,      -2.283917581,                 0,                 0,                 0,                 0
          0,           0,         733,      -7.827331635,      -5.381893001,      -5.582306837,      -2.301118291,                 0,                 0,                 0,                 0
          0,           0,         734,      -7.844846199,      -5.397407685,      -5.601650778,      -2.318132678,                 0,                 0,                 0,                 0
          0,           0,         735,      -7.863461024,      -5.414566472,       -5.62184679,      -2.336697678,                 0,                 0,                 0,                 0
          0,           0,         736,      -7.882809357,      -5.432647514,      -5.642414553,      -2.356268653,                 0,                 0,                 0,                 0
          0,           0,         737,      -7.902424802,      -5.449427001,      -5.662157915,      -2.375168392,                 0,                 0,                 0,                 0
          0,           0,         738,      -7.922168944,       -5.46574457,      -5.680934691,      -2.393632247,                 0,                 0,                 0,                 0
          0,           0,         739,      -7.941841436,      -5.481464142,      -5.698520974,      -2.411462879,                 0,                 0,                 0,                 0
          0,           0,         740,      -7.961441064,      -5.497219708,      -5.715677986,      -2.428987798,                 0,                 0,                 0,                 0
          0,           0,         741,      -7.980868413,      -5.512366981,       -5.73290821,      -2.446095945,                 0,                 0,                 0,                 0
          0,           0,         742,      -8.000442959,      -5.527148624,      -5.751681359,       -2.46353554,                 0,                 0,                 0,                 0
          0,           0,         743,      -8.019930768,      -5.541292919,      -5.772197019,      -2.480616522,                 0,                 0,                 0,                 0
          0,           0,         744,       -8.03976427,      -5.556751414,      -5.794107873,      -2.498573549,                 0,                 0,                 0,                 0
          0,           0,         745,      -8.060027251,      -5.573236179,      -5.816245941,        -2.5173406,                 0,                 0,                 0,                 0
          0,           0,         746,      -8.080494851,      -5.591209956,      -5.838330202,      -2.536664114,                 0,                 0,                 0,                 0
          0,           0,         747,      -8.101039611,      -5.610944496,      -5.859198351,      -2.557031631,                 0,                 0,                 0,                 0
          0,           0,         748,      -8.121338032,      -5.630373948,       -5.87870876,      -2.577060381,                 0,                 0,                 0,                 0
          0,           0,         749,      -8.141223359,        -5.6490503,      -5.897958096,      -2.596718861,                 0,                 0,                 0,                 0
          0,           0,         750,      -8.160444724,      -5.665056055,      -5.916653603,      -2.614714852,                 0,                 0,                 0,                 0
          0,           0,         751,      -8.179130547,      -5.679667831,      -5.935054398,      -2.631833749,                 0,                 0,                 0,                 0
          0,           0,         752,      -8.197425928,      -5.694682709,      -5.953128352,      -2.648939784,                 0,                 0,                 0,                 0
          0,           0,         753,      -8.215313673,      -5.710224487,      -5.970194356,      -2.666178973,                 0,                 0,                 0,                 0
          0,           0,         754,      -8.232246591,      -5.724639036,      -5.985540301,      -2.682093761,                 0,                 0,                 0,                 0
          0,           0,         755,      -8.247889236,      -5.737764069,      -5.999978927,        -2.6967392,                 0,                 0,                 0,                 0
          0,           0,         756,      -8.261694822,      -5.747611483,      -6.014024287,      -2.708460012,                 0,                 0,                 0,                 0
          0,           0,         757,      -8.274043916,      -5.756036591,      -6.028984703,      -2.718756878,                 0,                 0,                 0,                 0
          0,           0,         758,      -8.285498774,       -5.76341694,      -6.044563932,      -2.727867254,                 0,                 0,                 0,                 0
          0,           0,         759,      -8.297160257,      -5.773520129,      -6.060508726,      -2.738683882,                 0,                 0,                 0,                 0
          0,           0,         760,      -8.309484356,        -5.7863533,      -6.075723195,       -2.75142196,                 0,                 0,                 0,                 0
          0,           0,         761,      -8.322489132,      -5.801237843,      -6.089491995,      -2.765710095,                 0,                 0,                 0,                 0
          0,           0,         762,       -8.33572904,      -5.816791183,      -6.102180794,       -2.78053038,                 0,                 0,                 0,                 0
          0,           0,         763,      -8.348661093,      -5.830827489,      -6.114164377,      -2.794297891,                 0,                 0,                 0,                 0
          0,           0,         764,      -8.361032855,      -5.842943321,      -6.126166042,      -2.806843157,                 0,                 0,                 0,                 0
          0,           0,         765,      -8.373177307,      -5.852643432,       -6.13734067,      -2.817579561,                 0,                 0,                 0,                 0
          0,           0,         766,      -8.385769135,      -5.862986712,      -6.147828089,      -2.828780281,                 0,                 0,                 0,                 0
          0,           0,         767,      -8.399547429,      -5.876073947,      -6.157116701,      -2.841912868,                 0,                 0,                 0,                 0
          0,           0,         768,      -8.414905215,      -5.891603576,      -6.166745452,      -2.857549966,                 0,                 0,                 0,                 0
          0,           0,         769,      -8.431498648,      -5.909159812,      -6.177866483,      -2.875540868,                 0,                 0,                 0,                 0
          0,           0,         770,      -8.448614387,      -5.926324395,       -6.19107656,      -2.893992703,                 0,                 0,                 0,                 0
          0,           0,         771,      -8.465652744,      -5.942074347,      -6.205375744,      -2.911578308,                 0,                 0,                 0,                 0
          0,           0,         772,      -8.482205593,      -5.957740436,       -6.21903074,      -2.928794573,                 0,                 0,                 0,                 0
          0,           0,         773,      -8.497880116,      -5.972049365,      -6.230100849,      -2.944392791,                 0,                 0,                 0,                 0
          0,           0,         774,      -8.512022133,      -5.984752572,      -6.238107768,      -2.957846052,                 0,                 0,                 0,                 0
          0,           0,         775,       -8.52411844,      -5.994165572,       -6.24421793,      -2.968283462,                 0,                 0,                 0,                 0
          0,           0,         776,      -8.533821071,      -5.998706803,      -6.249335605,      -2.974323412,                 0,                 0,                 0,                 0
          0,           0,         777,      -8.541712656,      -5.999533626,      -6.254617217,      -2.977058201,                 0,                 0,                 0,                 0
          0,           0,         778,      -8.548978276,       -5.99969355,      -6.259826611,      -2.978900919,                 0,                 0,                 0,                 0
          0,           0,         779,      -8.556696197,       -6.00161047,      -6.264154683,      -2.981820955,                 0,                 0,                 0,                 0
          0,           0,         780,      -8.565792209,      -6.006588509,      -6.267023767,       -2.98715862,                 0,                 0,                 0,                 0
          0,           0,         781,      -8.576784235,      -6.015182555,      -6.269053767,      -2.995799993,                 0,                 0,                 0,                 0
          0,           0,         782,      -8.589484134,      -6.027259709,      -6.271406112,      -3.007616465,                 0,                 0,                 0,                 0
          0,           0,         783,      -8.603595302,      -6.042523737,      -6.275222051,      -3.022681129,                 0,                 0,                 0,                 0
          0,           0,         784,      -8.618280483,      -6.059312613,      -6.280928259,      -3.039626562,                 0,                 0,                 0,                 0
          0,           0,         785,      -8.632818759,      -6.076036076,       -6.28859577,      -3.057057331,                 0,                 0,                 0,                 0
          0,           0,         786,       -8.64635839,       -6.09268097,      -6.297522349,       -3.07429948,                 0,                 0,                 0,                 0
          0,           0,         787,      -8.658283845,      -6.107863915,      -6.306692007,      -3.089854054,                 0,                 0,                 0,                 0
          0,           0,         788,      -8.668215683,      -6.121187962,      -6.315428191,      -3.103402187,                 0,                 0,                 0,                 0
          0,           0,         789,      -8.676048276,      -6.132552106,      -6.323270257,      -3.114507857,                 0,                 0,                 0,                 0
          0,           0,         790,      -8.681937016,      -6.140917011,      -6.330116346,      -3.122611439,                 0,                 0,                 0,                 0
          0,           0,         791,      -8.686098714,      -6.146038905,      -6.336162298,      -3.127528214,                 0,                 0,                 0,                 0
          0,           0,         792,      -8.689196592,      -6.148371418,      -6.341491361,       -3.12993878,                 0,                 0,                 0,                 0
          0,           0,         793,      -8.692096331,      -6.149802549,      -6.346351577,      -3.131521132,                 0,                 0,                 0,                 0
          0,           0,         794,       -8.69523601,      -6.151413202,      -6.350928601,      -3.133165015,                 0,                 0,                 0,                 0
          0,           0,         795,       -8.69896664,      -6.154276034,      -6.354899991,      -3.135684663,                 0,                 0,                 0,                 0
          0,           0,         796,      -8.703371883,      -6.159714059,      -6.358373721,      -3.139820297,                 0,                 0,                 0,                 0
          0,           0,         797,      -8.708591215,      -6.167558033,      -6.361104229,      -3.145452947,                 0,                 0,                 0,                 0
          0,           0,         798,        -8.7142012,      -6.176816495,      -6.363520075,       -3.15211398,                 0,                 0,                 0,                 0
          0,           0,         799,      -8.719587622,      -6.186482409,       -6.36594108,      -3.159015242,                 0,                 0,                 0,                 0
          0,           0,         800,      -8.724571771,      -6.195940901,      -6.369271768,       -3.16594904,                 0,                 0,                 0,                 0
          0,           0,         801,      -8.728794199,      -6.204138132,      -6.374211788,      -3.172143786,                 0,                 0,                 0,                 0
          0,           0,         802,      -8.732374483,      -6.209978212,      -6.380646787,      -3.176769496,                 0,                 0,                 0,                 0
          0,           0,         803,      -8.735839985,      -6.215343202,      -6.388032816,      -3.181023549,                 0,                 0,                 0,                 0
          0,           0,         804,      -8.739680525,      -6.221208368,      -6.396018963,      -3.185569787,                 0,                 0,                 0,                 0
          0,           0,         805,       -8.74422939,      -6.228310944,      -6.404381692,      -3.191067204,                 0,                 0,                 0,                 0
          0,           0,         806,      -8.749404889,      -6.237030525,      -6.413104341,      -3.197773012,                 0,                 0,                 0,                 0
          0,           0,         807,      -8.754999779,      -6.246460973,       -6.42209051,      -3.205020713,                 0,                 0,                 0,                 0
          0,           0,         808,      -8.760680935,      -6.255793321,      -6.431152505,      -3.212054831,                 0,                 0,                 0,                 0
          0,           0,         809,      -8.766263103,      -6.264536874,       -6.44024885,       -3.21850536,                 0,                 0,                 0,                 0
          0,           0,         810,      -8.771958866,      -6.273393339,      -6.449417138,      -3.225007716,                 0,                 0,                 0,                 0
          0,           0,         811,      -8.777874055,      -6.281635783,      -6.458039544,      -3.231150837,                 0,                 0,                 0,                 0
          0,           0,         812,      -8.784087168,      -6.288440248,      -6.466987229,      -3.236949801,                 0,                 0,                 0,                 0
          0,           0,         813,      -8.790733493,       -6.29483547,      -6.476756207,       -3.24312544,                 0,                 0,                 0,                 0
          0,           0,         814,      -8.797888742,      -6.301521739,      -6.487390642,      -3.250045688,                 0,                 0,                 0,                 0
          0,           0,         815,      -8.805615824,      -6.309378947,      -6.498574876,      -3.258111601,                 0,                 0,                 0,                 0
          0,           0,         816,      -8.813685174,       -6.31766511,      -6.509097663,      -3.266710562,                 0,                 0,                 0,                 0
          0,           0,         817,      -8.821720198,      -6.325935072,      -6.518652328,      -3.275394454,                 0,                 0,                 0,                 0
          0,           0,         818,      -8.829379956,      -6.333707857,      -6.527084681,      -3.283580594,                 0,                 0,                 0,                 0
          0,           0,         819,      -8.836559652,      -6.340835931,      -6.534713176,      -3.291190107,                 0,                 0,                 0,                 0
          0,           0,         820,      -8.843224074,      -6.346261802,      -6.542371542,      -3.298015703,                 0,                 0,                 0,                 0
          0,           0,         821,      -8.849460374,      -6.350231249,      -6.549771735,      -3.303782831,                 0,                 0,                 0,                 0
          0,           0,         822,      -8.855794073,      -6.355290223,      -6.556893197,      -3.309940121,                 0,                 0,                 0,                 0
          0,           0,         823,      -8.862808768,      -6.362382291,      -6.563357623,      -3.317392807,                 0,                 0,                 0,                 0
          0,           0,         824,      -8.870798681,      -6.373410652,      -6.569230307,      -3.327266644,                 0,                 0,                 0,                 0
          0,           0,         825,      -8.879501548,      -6.386310944,      -6.575151663,       -3.33854828,                 0,                 0,                 0,                 0
          0,           0,         826,      -8.888188436,      -6.398734607,      -6.582008764,      -3.349641289,                 0,                 0,                 0,                 0
          0,           0,         827,      -8.896210227,      -6.409113955,      -6.590882008,      -3.359439605,                 0,                 0,                 0,                 0
          0,           0,         828,      -8.903297732,      -6.416419461,      -6.601286581,      -3.367030751,                 0,                 0,                 0,                 0
          0,           0,         829,      -8.909696225,      -6.421465461,       -6.61245843,      -3.372811554,                 0,                 0,                 0,                 0
          0,           0,         830,      -8.915923306,      -6.426590158,      -6.622883841,      -3.378134687,                 0,                 0,                 0,                 0
          0,           0,         831,      -8.922345335,      -6.433161331,      -6.631150329,      -3.384030485,                 0,                 0,                 0,                 0
          0,           0,         832,      -8.929165924,      -6.441174251,      -6.637262613,      -3.390711543,                 0,                 0,                 0,                 0
          0,           0,         833,      -8.936301949,      -6.449494209,      -6.642282575,      -3.398069068,                 0,                 0,                 0,                 0
          0,           0,         834,      -8.943267816,      -6.456115383,      -6.646961658,      -3.404726785,                 0,                 0,                 0,                 0
          0,           0,         835,      -8.949768696,       -6.46085236,       -6.65204971,      -3.410227177,                 0,                 0,                 0,                 0
          0,           0,         836,      -8.955963905,      -6.465366706,      -6.658086717,      -3.415411416,                 0,                 0,                 0,                 0
          0,           0,         837,      -8.961974412,      -6.470578784,      -6.664635592,       -3.42069628,                 0,                 0,                 0,                 0
          0,           0,         838,      -8.968136092,      -6.478106997,       -6.67107695,       -3.42718606,                 0,                 0,                 0,                 0
          0,           0,         839,      -8.974294985,      -6.486842821,       -6.67758167,      -3.434288852,                 0,                 0,                 0,                 0
          0,           0,         840,      -8.980300316,      -6.495725536,      -6.684580921,       -3.44164253,                 0,                 0,                 0,                 0
          0,           0,         841,      -8.985993654,      -6.503397761,      -6.692369723,      -3.448361931,                 0,                 0,                 0,                 0
          0,           0,         842,      -8.991338638,      -6.509836844,      -6.701123268,      -3.454375282,                 0,                 0,                 0,                 0
          0,           0,         843,      -8.996504102,      -6.516988039,      -6.710729829,       -3.46055192,                 0,                 0,                 0,                 0
          0,           0,         844,      -9.001612835,      -6.523867437,       -6.72056898,      -3.466776377,                 0,                 0,                 0,                 0
          0,           0,         845,      -9.006408915,      -6.530108522,      -6.729739856,      -3.472363001,                 0,                 0,                 0,                 0
